"","daily.returns"
"162",0.0119414258088462
"163",0.034314199862306
"164",-0.0279938396271329
"165",-0.0410688
"166",-0.026696388646026
"167",0.0182880418012383
"168",0.000558922558922648
"169",-0.0100953675723333
"170",0.00849860282969472
"171",0.00618203636412673
"172",0.0201005025125627
"173",0.0202495894909689
"174",-0.00589700836267892
"175",-0.00701995246637366
"176",0.040760958175996
"177",-0.0224522662188328
"178",-0.0144230769230769
"179",0.00759024390243912
"180",0.0355028821885266
"181",0.00779219160064093
"182",-0.0231958284622092
"183",-0.00264062767149831
"184",-0.0317460317460317
"185",-0.0683081967213115
"186",0.0152516486842198
"187",0.00346620450606583
"188",-0.00863557858376507
"189",0.0121951219512195
"190",-0.0378657487091223
"191",-0.0339892665474061
"192",-0.0191333333333333
"193",0.00629073306297534
"194",0.0250131332082553
"195",0.0341696990108578
"196",0.0265486725663717
"197",0.00287586206896551
"198",0.0217718698639087
"199",-0.0011172206780049
"200",0.0129095723535715
"201",0.0382484218368555
"202",-0.000531768354016804
"203",0.0186987179487179
"204",0.0036685817124662
"205",-0.0412727272727272
"206",0.00381252574926272
"207",-0.00977198697068404
"208",-0.00438815789473679
"209",0.026986843583356
"210",0.0198369547732873
"211",-0.0178738170347003
"212",0.0139143170999634
"213",-0.0232270817889795
"214",0.00540323156058031
"215",0
"216",0.00053548387096769
"217",0.00215368544585814
"218",-0.0107259823571424
"219",-0.0135479674796748
"220",-0.00274944450671544
"221",-0.0429752066115703
"222",0.0120898100172713
"223",-0.0125119453924916
"224",-0.0207372794071903
"225",0.00882350865056791
"226",0.0314868070278553
"227",0.0169586954014802
"228",-0.0133407151957416
"229",0
"230",-0.025919941588864
"231",-0.00520533303720783
"232",-0.033139611952586
"233",0.0252556229840601
"234",0.0234651576895195
"235",0.00343838753378201
"236",0.00171330276801207
"237",-0.00513111714682513
"238",0.0057283536312811
"239",-0.00398632478632477
"240",-0.0331852787522227
"241",-0.00887576065268791
"242",0.00537314715975445
"243",0.00356295383124428
"244",-0.00591480689895119
"245",-0.00595000000000001
"246",-0.0257532317287864
"247",0.0270461636045818
"248",0.0442872531418312
"249",0.000570772330607872
"250",0.00744329896907225
"251",-0.0335373133310138
"252",-0.0205905397869652
"253",0.0420396396396396
"254",-0.0374594523560861
"255",-0.100002155683459
"256",0.0212934131736526
"257",-0.0325758108773658
"258",-0.00336969696969702
"259",-0.0027000072973169
"260",0.0216829268292682
"261",0.0112678746210222
"262",0.0196721827467088
"263",-0.0160746394202943
"264",0.0248392156862747
"265",-0.0178621993311242
"266",0.0136363990555821
"267",-0.00384369979167154
"268",-0.0135048578903096
"269",0.0599766883355628
"270",0.0196826568265682
"271",-0.00542821368344115
"272",-0.00363856000349294
"273",0.0109555424089045
"274",0.0373220052450205
"275",0.00348230640117575
"276",-0.000576056856117613
"277",0.0109930555555555
"278",-0.0160252227251808
"279",-0.00232460732984285
"280",-0.00291777745124799
"281",0.0187157894736842
"282",-0.0132054805844304
"283",-0.0116369982547992
"284",-0.00353149742553838
"285",-0.00354401309867247
"286",0.0225276171372073
"287",0.0318817391304347
"288",0.00730788159074525
"289",-0.0457377674561797
"290",0.0263004706030874
"291",0.00512529641297577
"292",0.0283309423930707
"293",-0.029203305785124
"294",-0.00510784360463923
"295",-0.0239589822224352
"296",-0.0239579753547057
"297",-0.0179640288286734
"298",0.00853168650808178
"299",-0.0278090152575944
"300",0
"301",0.0217686567164179
"302",0.0225172914977687
"303",-0.0119071428571429
"304",-0.0210795688664309
"305",0.00553844790535885
"306",0
"307",0
"308",0.0152973921728465
"309",-0.0186835443037974
"310",-0.011056483890703
"311",0.0180074086772455
"312",0.0262404545221586
"313",0.0237787781717522
"314",0.00464808362369351
"315",0.0190751004043921
"316",-0.00113669622984403
"317",-0.0238500851788758
"318",-0.021521815008726
"319",0.00653506174777219
"320",0.00413940729924933
"321",0.0258775861703855
"322",0.003440374863245
"323",-0.00571201305602975
"324",-0.0229862068965517
"325",-0.00882350865056791
"326",-0.0184023302021835
"327",-0.00725515660255538
"328",0.0304531801539103
"329",-0.026595744680851
"330",0.00910746812386165
"331",-0.0379061371841155
"332",-0.0250131332082552
"333",0.00641178598643743
"334",-0.00382409177820264
"335",-0.00959692898272557
"336",0
"337",-0.0187364341085271
"338",0.0276498423958984
"339",-0.0198565531237749
"340",-0.00196078431372548
"341",0.00131237721021615
"342",-0.0327036423711122
"343",-0.0162271805273833
"344",-0.0171793814432989
"345",0.00209789622966094
"346",0.00278854769421422
"347",0.0278329853862211
"348",-0.0311415873841228
"349",0.0167714884696015
"350",0.0151175257731957
"351",-0.00541098283272257
"352",0.0176936209840137
"353",-0.004013388664585
"354",0.0120886825753728
"355",-0.00729398087320732
"356",-0.0340908179389894
"357",0.0110698655505452
"358",-0.0109486652977413
"359",-0.00622835646129705
"360",-0.0278606466277252
"361",0.00143553419923848
"362",0.00143347639484981
"363",0.0149999571429795
"364",-0.0133764577721105
"365",0.0149786447322247
"366",-0.0295151918909118
"367",-0.0550298480227315
"368",-0.00153563218390806
"369",0.0230238619305048
"370",-0.0232528829793938
"371",-0.0998460829493087
"372",-0.0281569869771376
"373",-0.0289727729682974
"374",0.0144661792165717
"375",0.00534759358288772
"376",0.0141840425531914
"377",0.00174860201000082
"378",-0.0174523560209424
"379",0.00710515350094254
"380",0.0123460317460318
"381",-0.00783971852274623
"382",0.00175522326418864
"383",0.00350639912581907
"384",-0.0174675921510595
"385",0.00177813333333332
"386",0.00177391241387315
"387",0.0230295918616801
"388",-0.0060602597402597
"389",0.0252606183760911
"390",-0.0186912552901463
"391",-0.0207792207792207
"392",0.0159151193633951
"393",-0.0121848563968667
"394",0.00440564031916835
"395",-0.0201757894736843
"396",-0.00626643017598216
"397",0.014414054054054
"398",-0.00532859869577229
"399",0.0017860720664542
"400",-0.0285208556149732
"401",-0.0816506721653842
"402",-0.0229774133956391
"403",-0.014315337423313
"404",0.0342323793495349
"405",-0.00501424473991763
"406",-0.00705725521884859
"407",-0.0263951376223909
"408",0.00729884992748708
"409",0.0248447204968942
"410",0.0404036363636364
"411",0.0174757349420331
"412",0.00190877935449585
"413",0.00666628571428562
"414",0.0179761657431092
"415",0.00185799187435243
"416",-0.0435985319475072
"417",-0.0213392739711838
"418",0.0178394520671763
"419",-0.0194734253061053
"420",0.0129092302247349
"421",0.0431376470588234
"422",-0.0150383402111501
"423",-0.0162206168780981
"424",0.0261881566680284
"425",0.0548200170812791
"426",0.0259860215053762
"427",-0.00436716004640691
"428",0.000876842105263176
"429",-0.0297980823130877
"430",-0.051490514905149
"431",-0.1
"432",-0.0423276190476191
"433",0.00110452989855037
"434",0.014348344370861
"435",-0.0141453815649104
"436",-0.00220794701986748
"437",-0.00442433824085764
"438",0.00333333333333341
"439",-0.00885980066445191
"440",-0.020111740832063
"441",0.00912246710260756
"442",-0.0158196610169492
"443",-0.0493681053355248
"444",0.0217391304347825
"445",0.00118156028368799
"446",0.0141676572220342
"447",-0.00698486937595788
"448",0.0035170004769054
"449",-0.0175233726744732
"450",0.010701550868752
"451",0.0176470671280315
"452",-0.0254330753447747
"453",0.00830320284697517
"454",-0.0294113079582626
"455",-0.0315156363636363
"456",0.00500726158060649
"457",0.00124483126035813
"458",0.0111940298507462
"459",-0.0110701107011071
"460",0.00870597014925378
"461",-0.0110974160776405
"462",-0.0299252019577068
"463",0.0025712095481798
"464",0.0025646153846155
"465",-0.00895242508827365
"466",-0.0141925234542056
"467",0.0209418738524221
"468",0.0435892307692307
"469",0.00491499013021635
"470",0.0244488878000548
"471",0.00477422662254257
"472",-0.0130646018695479
"473",-0.00722021660649819
"474",-0.00727272727272721
"475",0.0500615384615384
"476",0.0197665024341849
"477",-0.0159626070525003
"478",-0.00115967501289693
"479",0.0127614908405991
"480",-0.0114542955326461
"481",-0.00463591905635263
"482",0.0488940856317046
"483",0.0255276472930732
"484",-0.0119051948051949
"485",0.0262869775627503
"486",0.0405554068539624
"487",-0.00307692307692309
"488",-0.0226333333333333
"489",0
"490",0.0778938619394265
"491",-0.00585937728881913
"492",-0.0284864552009648
"493",0.0434778388360613
"494",0.0271313953488372
"495",-0.0245275564254931
"496",-0.0183760083651804
"497",0.00197083821510868
"498",0.0167162241887906
"499",-0.00290135284280335
"500",0.0261881566680284
"501",-0.0330816510088275
"502",0
"503",0.0459436950146628
"504",0.00934541706713388
"505",0.018518888888889
"506",-0.0100003599998691
"507",0.000917906336088237
"508",-0.0807336076086634
"509",0.00898203592814384
"510",0
"511",0.00494599406528184
"512",0.0452751790255199
"513",0.0169491525423728
"514",-0.0277777777777778
"515",0.0142857142857142
"516",-0.00845070422535199
"517",-0.0388261363636364
"518",-0.0226593192746086
"519",-0.0403233708373505
"520",-0.0084025245388758
"521",0.0381355770611962
"522",0.0112236688882985
"523",-0.0332997107163314
"524",0.0302718289235193
"525",0.100303951367781
"526",0.032228729281768
"527",0.0169487896703693
"528",0.0324557894736841
"529",-0.032284802815566
"530",-0.0298514381557723
"531",0.0796387618601853
"532",0.0142460974866394
"533",0.00909424493965272
"534",0.00327272727272709
"535",-0.00571103905645398
"536",0.0197044334975369
"537",-0.0322028985507246
"538",-0.0465921910409616
"539",0.0174523560209423
"540",-0.00771869375001943
"541",-0.00259291180884647
"542",-0.0294634213298365
"543",0.0133928619260222
"544",-0.00969092852543751
"545",-0.0124558674534279
"546",0.0162162162162163
"547",0.0212765957446808
"548",-0.0130208333333334
"549",0.00439788918205797
"550",-0.0367775703055795
"551",-0.0400003490907821
"552",0.0104170454545454
"553",0
"554",0.00374845220301712
"555",0.0476190476190474
"556",0.0276288770053477
"557",-0.0398955905969093
"558",0.0686536585365856
"559",-0.0219773531622497
"560",-0.0198793362560635
"561",0.07584126984127
"562",0.00245900833112023
"563",0.0523268934525152
"564",-0.00310489510489498
"565",0.00701478717135706
"566",0.0278636908244867
"567",-0.0233493272610626
"568",0.0431797785035575
"569",-0.0480443458980044
"570",0
"571",0.0209627980211118
"572",0.013688254565033
"573",-0.00675170818217008
"574",-0.0188792111154416
"575",-0.016933025404157
"576",-0.0180140391102926
"577",0.0303062200956938
"578",-0.0224488469075947
"579",-0.0229643705463183
"580",0.00486225238979698
"581",-0.0145161758586319
"582",0.0335549379867039
"583",-0.00633729216152024
"584",-0.0199171949552029
"585",0.0300780487804877
"586",-0.0126251385166171
"587",-0.0335731414868107
"588",-0.0529359801488833
"589",0.016593531321037
"590",0.0163226804123713
"591",0.0667831164101831
"592",-0.00396512213907407
"593",-0.0509145584725537
"594",-0.00167678066159904
"595",-0.0327455919395467
"596",0.0833333333333335
"597",0.0344519230769231
"598",-0.0131619307883216
"599",0.000781787184341631
"600",0.00157176470588238
"601",0.0501141734873187
"602",0.0216286353467561
"603",-0.0233605157357205
"604",-0.0209237668161435
"605",-0.0221403904110217
"606",0.00390632318501161
"607",0.0272098687095841
"608",0.0340652053450579
"609",0.00219619969604601
"610",0
"611",0
"612",0
"613",0
"614",0
"615",0
"616",0.100076260266648
"617",0.0491394422310756
"618",-0.0170885643327485
"619",0.000641337691338784
"620",-0.0379691119691119
"621",-0.0127063885120762
"622",0.0426829268292681
"623",0.010393762183236
"624",-0.0167151555373776
"625",0.00784824630936209
"626",0.0142738110997767
"627",-0.0409443378119002
"628",0.00200132888237792
"629",0.0279626419104078
"630",0.00777200059067207
"631",-0.000647813244695983
"632",0.0334457451980585
"633",-0.0118282219583772
"634",-0.0289648084755881
"635",0.0998677042801557
"636",0.00707548838558569
"637",-0.0122951107613836
"638",0.00948905628703334
"639",-0.0199694187447593
"640",0.0425429419842827
"641",-0.011496551724138
"642",-0.0220884234614499
"643",0.0101022351908795
"644",-0.0347216826878933
"645",0.0256096936348935
"646",0.0118858219124329
"647",-0.0123384543794461
"648",0.0202308631311436
"649",-0.0034985341142062
"650",-0.00994965488670596
"651",-0.0159574468085106
"652",-0.0540540540540541
"653",0.0171428571428571
"654",0.00249438202247187
"655",0.0149439973698564
"656",-0.0233080326577488
"657",-0.00817083374162375
"658",0.058898185935873
"659",0.00358852533140031
"660",0.0160906223852739
"661",-0.0111413751117304
"662",-0.0195729537366548
"663",0.00423230490018134
"664",0.0897616620762942
"665",-0.0154759535655058
"666",0.00448735656966526
"667",-0.00614422838284712
"668",-0.00843642646473242
"669",0.0039682269580783
"670",-0.0401152542372881
"671",-0.00823545199635545
"672",0.00771274133473865
"673",0.0276819787985867
"674",-0.0171919376689108
"675",-0.0670599019011036
"676",-0.0174975437438594
"677",-0.0318091603053435
"678",0.00920107542989612
"679",-0.0247421875
"680",0.0080107022982705
"681",0.0053006762931822
"682",0.00132015810276687
"683",0.0328893871331917
"684",0.0133758302568925
"685",-0.0207417240521033
"686",-0.0102670353454053
"687",-0.0382645914396887
"688",-0.00269454536627212
"689",0.0141987829614605
"690",-0.034
"691",0.0131097308488612
"692",0.0401935700097276
"693",0.0399449901768174
"694",-0.0031435847445459
"695",0.0328464110008566
"696",0.0232440366972477
"697",-0.025104542487645
"698",-0.0294297254942354
"699",0.0107340221502914
"700",0.0331275828189572
"701",-0.0157313974591653
"702",0.00184388898313204
"703",-0.0361914998564413
"704",0.0483741607277894
"705",0.0206411657559198
"706",-0.0594861617755188
"707",-0.0360531309297913
"708",-0.00262204724409443
"709",0.00525788090031343
"710",-0.0229005835093808
"711",0.00870459824622039
"712",-0.00996015936254979
"713",-0.0308490945674045
"714",0.00137854289676698
"715",-0.00483484404932699
"716",0.00555833333333333
"717",-0.0283176013325931
"718",-0.0248784648187633
"719",0.0160408630928954
"720",-0.000723096920812294
"721",-0.0646089436006995
"722",0.00537837414696596
"723",0.00992058039517429
"724",-0.0120907029478459
"725",0.0558498673301688
"726",0.0195652173913043
"727",-0.031275053304904
"728",-0.0190697551570217
"729",0.00298877191092917
"730",0.000742729306487444
"731",-0.0238391172551929
"732",-0.0488609195086428
"733",0
"734",-0.0080224976645189
"735",0.039640776699029
"736",-0.0202273003184446
"737",-0.0270118283976858
"738",0.043268712714164
"739",0.033643192488263
"740",0.00227101368967064
"741",0.0226586787271261
"742",0
"743",0.00443132771440968
"744",-0.00735002161771059
"745",-0.0170400000000001
"746",0.0301492996210992
"747",0.0263349631749432
"748",-0.0114098035358419
"749",0.00937854182708553
"750",-0.0307199122288223
"751",-0.00515550524835728
"752",0.0629599999999999
"753",-0.00836239264778438
"754",0.00140829629879491
"755",-0.0238568421052632
"756",-0.00862686232390419
"757",-0.0203103109200553
"758",-0.0310881749464839
"759",-0.00687549847363944
"760",-0.0130708094486444
"761",0.0249352301317844
"762",0.02358029986403
"763",0.0185705243075058
"764",-0.0277199124726478
"765",0.0030067607104598
"766",-0.0201944048035757
"767",-0.0534410581952423
"768",-0.00725808792931582
"769",-0.00324615189651312
"770",-0.000811735941320335
"771",-0.013869449039318
"772",0.0339156327543426
"773",-0.00800637437960205
"774",0.0145161758586319
"775",0
"776",0.0365724533305352
"777",-0.00537421664350735
"778",-0.0038488939056095
"779",-0.0108389757307252
"780",-0.0281690140845071
"781",0.00563285024154592
"782",0.0120096461477859
"783",0.0395602517729485
"784",0.00304109589041102
"785",-0.0219970318574563
"786",0.00232737834793384
"787",0.0108296878337839
"788",0.0260398959874304
"789",0.00223879928716642
"790",0.0305226194411929
"791",-0.00939020054971251
"792",-0.0021881838074399
"793",-0.0168157894736843
"794",0.00223048990480268
"795",0.00816322897100585
"796",-0.0198675496688742
"797",0.0270270270270272
"798",-0.0153508771929826
"799",-0.0237594654788419
"800",-0.0220472153527463
"801",0.0031072998217736
"802",0.0294604651162791
"803",-0.00753612187915109
"804",-0.00833993426383683
"805",0.00688597739563157
"806",-0.0190029817538547
"807",-0.0240093695100527
"808",0.0031714285714286
"809",0.0253197003787986
"810",0.00386111111111109
"811",-0.00691773430366083
"812",-0.0278636908244867
"813",-0.00238852742507178
"814",-0.0183590794602412
"815",0.00162926829268284
"816",0.0170453992032493
"817",-0.00798720514858697
"818",0.0201191315177203
"819",0.00315140961700422
"820",-0.00707547169811318
"821",0.0435439429928741
"822",-0.0136570975936194
"823",0.0115384970415293
"824",-0.00912550304335524
"825",-0.0122763231813452
"826",0.0163170163170163
"827",-0.0145229357798166
"828",-0.0225010938678235
"829",0.0246
"830",0.0131712259371835
"831",-0.00611926605504598
"832",0.00923079763322354
"833",0.0198201823786048
"834",-0.0119551569506726
"835",-0.00907712835967212
"836",-0.0274808321195966
"837",0.00313656786006966
"838",-0.00156807511737089
"839",0.0054921802262704
"840",0
"841",0.00935304956180949
"842",0.00848800467025579
"843",0.00459419477548151
"844",0.00838722069274622
"845",-0.000752834467120156
"846",0
"847",-0.00680784626975406
"848",0.00685451072502441
"849",0.00302268374377079
"850",-0.0196108597285068
"851",-0.0153785088569502
"852",0.00780935059577925
"853",0.0100744186046511
"854",0.0360737868727148
"855",-0.00592888888888898
"856",0.00522207219693649
"857",-0.00593326632093005
"858",-0.0156599552572707
"859",0.0128818181818182
"860",-0.0142168609817174
"861",0.0136570975936194
"862",0.0112275785256841
"863",0.0140696197472088
"864",0.0124028834952306
"865",-0.00648884351504975
"866",0.00653122360297131
"867",-0.0209027279098136
"868",0.0198821211130453
"869",0.0129963523571051
"870",-0.00213826902845615
"871",-0.00571712652249567
"872",0.0100603448275862
"873",0.00568419435506584
"874",-0.0106082336866582
"875",0.0085775799216008
"876",-0.0177151458969408
"877",0.00793939393939391
"878",0.0150321688413204
"879",0.00986739106518719
"880",0.00558940108771266
"881",-0.00555833333333344
"882",0
"883",-0.0174553560205475
"884",-0.0142174840085288
"885",0.00360779699436775
"886",-0.00933620689655168
"887",0.0123219367021417
"888",0.0150430230459113
"889",0.0134142933360433
"890",-0.00208913067094507
"891",0.00418700854987142
"892",-0.00416955060583557
"893",-0.00209350427493571
"894",0.0195775676151955
"895",-0.0137201646090536
"896",0.00417247335875759
"897",-0.00137950520638563
"898",-0.035367446969634
"899",0.0122156370506483
"900",0.0113693504811092
"901",0.0294942991733169
"902",0.0122782748205326
"903",0.00134231444120103
"904",0.00875372477449465
"905",-0.0166830775635021
"906",0.010860273704949
"907",0.0241610089637343
"908",-0.00655830522069401
"909",0
"910",0.0158311763355576
"911",-0.0162312109901583
"912",-0.0118811881188119
"913",-0.0046733466933867
"914",0.00670870682226354
"915",-0.016664
"916",-0.00746031875167807
"917",0.0129754098360657
"918",-0.0215725463858298
"919",0.00137284252834591
"920",0.00275843842653378
"921",0.0082360789675251
"922",0.00339822083534158
"923",0.0176418389195085
"924",0.002
"925",-0.00265868263473057
"926",0.0140093021766454
"927",-0.00986839508317083
"928",-0.00598005055136075
"929",0.0173742850954943
"930",-0.00591328755134701
"931",-0.0198282084024016
"932",0.0195577061569956
"933",-0.0171984126984126
"934",0.00269718088070237
"935",-0.0127570127328518
"936",0.00611830351680087
"937",0.00338109021916289
"938",0.00202020202020203
"939",0.0208306451612903
"940",-0.0144806174604806
"941",0.00133867735470949
"942",0.00800531552951167
"943",0.0324261219692337
"944",-0.00769230769230766
"945",0.000643410852713133
"946",0.0122711743606827
"947",-0.0159489389057682
"948",0.00583280838057898
"949",0.039951133894675
"950",0.0136282527881042
"951",-0.0116112753331916
"952",0.0729721706864563
"953",-0.0207493273759708
"954",0.0541519815232054
"955",-0.0234505862646567
"956",-0.00914579759862766
"957",0.00173109813941563
"958",0
"959",0.10023018380142
"960",-0.0151853085124429
"961",0
"962",-0.0265837320574163
"963",-0.0125571000701257
"964",-0.0221282696277221
"965",0.0418575607637122
"966",-0.00271661237785015
"967",-0.00435058105733488
"968",-0.00492071094431723
"969",-0.0076944885835416
"970",0.0526046511627907
"971",0.0578600150236401
"972",-0.0198887703473043
"973",0.0142040191296207
"974",-0.0220070475378641
"975",-0.0209738701301889
"976",0.00365523510971788
"977",-0.00208023324898754
"978",0.0250391236306728
"979",0.00610687022900769
"980",-0.0895295902883158
"981",0.0600000000000001
"982",0.0314465408805031
"983",0.00152432926829271
"984",-0.00152200922508439
"985",0.0355670121951219
"986",-0.0142257402404561
"987",-0.0204100551562898
"988",-0.0182926829268291
"989",-0.00724844720496909
"990",-0.0271095455882077
"991",0.0251897106109324
"992",-0.026138993959239
"993",0.00590660225442829
"994",-0.0266829739957866
"995",0.00328947368421062
"996",0.0240459016393442
"997",0.0512272118949586
"998",-0.00609135819013551
"999",0.00561388025765019
"1000",0.0477441294954384
"1001",-0.0193931373860643
"1002",-0.0281759150196589
"1003",0.0172980402423175
"1004",0.0279960040079921
"1005",-0.00534637195716114
"1006",-0.031786734891472
"1007",0.0186848484848485
"1008",-0.0133862437010285
"1009",-0.0170835117256518
"1010",0.0214724553050585
"1011",-0.00600606606606602
"1012",-0.00755287054700127
"1013",0.00710508414642819
"1014",0.0151133196708924
"1015",0.0128992895299465
"1016",0.0171503314763772
"1017",0.0144508678873334
"1018",-0.00759538504817014
"1019",0.0014354039513802
"1020",0.0458670313100213
"1021",0.0292352702453866
"1022",-0.0142050066577896
"1023",-0.0130536022728396
"1024",-0.00273727587701811
"1025",0.0201243913551852
"1026",-0.0197273896455421
"1027",0.037053966964379
"1028",-0.011031351808924
"1029",-0.00401433365625992
"1030",0.0447865224005699
"1031",0.0432883955621164
"1032",-0.0238275329951241
"1033",0.0185202534606188
"1034",0.00867767160715438
"1035",-0.0262219971782103
"1036",0.00168616186144188
"1037",0.0587954157153874
"1038",0.0364950502184826
"1039",0.0417129735935706
"1040",0.0389449506905963
"1041",-0.000356435139412858
"1042",0.0357283844759597
"1043",-0.0174180327868851
"1044",0.0125130344108446
"1045",-0.0401648197734294
"1046",0.100141721036125
"1047",0.0126787806221291
"1048",-0.00802440837805252
"1049",-0.0776699029126213
"1050",-0.0270189894736843
"1051",0.00144545472602742
"1052",0.0615771070588114
"1053",0.0237435227360614
"1054",0.0115984095427437
"1055",0.0645239901421681
"1056",-0.00615139218632899
"1057",-0.0479887950603157
"1058",0.0276409756097562
"1059",0.00569617176730586
"1060",0.00566402244675035
"1061",0.0319148572683499
"1062",-0.00181925030179231
"1063",0.0382746151574911
"1064",0.0111187963163959
"1065",-0.025173542540748
"1066",-0.0893428641373868
"1067",0.00651624965286879
"1068",0.0340026360397865
"1069",0.0172277453737273
"1070",-0.0224778048302896
"1071",-0.00377957011599395
"1072",0.00885493407598115
"1073",-0.00877721243846763
"1074",0.0186545042227497
"1075",0.019243910614525
"1076",0.0109622647583474
"1077",-0.0177723038887905
"1078",-0.0567322191989778
"1079",-0.0539649965488253
"1080",0.0309278350515463
"1081",-0.0509999999999999
"1082",-0.0853529610115912
"1083",0.0433963113642253
"1084",0.0136164681266659
"1085",-0.046841000137647
"1086",-0.099808
"1087",-0.0837916482578955
"1088",0.0997688687873095
"1089",-0.0180630187937526
"1090",-0.037637311833073
"1091",-0.0533333333333333
"1092",0.0389690140845071
"1093",-0.0980603198186719
"1094",-0.10019664767685
"1095",0
"1096",0
"1097",0
"1098",0.100222493936539
"1099",0.100202165582661
"1100",0.0206991350907801
"1101",0.0702099898987107
"1102",0.0439615440140706
"1103",0.00871248789932233
"1104",0.033109452975048
"1105",0.0171852755603681
"1106",-0.0242008675799087
"1107",-0.100140425824032
"1108",0.000520020800832022
"1109",0.0717256237006236
"1110",-0.0305529083146019
"1111",-0.000500250125062385
"1112",-0.0490490490490491
"1113",0.0815788947368421
"1114",-0.0287104636842075
"1115",-0.00901793632354397
"1116",0.0439837692627012
"1117",0.046489152542373
"1118",-0.0134197587496641
"1119",-0.0206379455909943
"1120",0.0229886026335537
"1121",-0.0018727059048359
"1122",0.00750469043151969
"1123",-0.100093109869646
"1124",0.0227625452664253
"1125",-0.0156803743045018
"1126",-0.0673175265836345
"1127",-0.0997245179063361
"1128",-0.0997552019583843
"1129",-0.0142760027192387
"1130",0.0999999999999999
"1131",0.0683386206896552
"1132",-0.017018837029411
"1133",-0.00955223880597011
"1134",0.00301380349608205
