"","000063.SZ.Open","000063.SZ.High","000063.SZ.Low","000063.SZ.Close","000063.SZ.Volume","000063.SZ.Adjusted"
"364",11.7917,11.8,11.4833,11.6833,16209912,11.11189
"365",11.7583,11.925,11.525,11.8583,17118054,11.278331
"366",11.8,11.8833,11.4917,11.5083,18335164,10.945448
"367",11.5,11.5083,10.5667,10.875,40032791,10.343122
"368",10.8333,10.9667,10.7917,10.8583,17304214,10.327239
"369",10.875,11.175,10.875,11.1083,26039406,10.565013
"370",11.1083,11.2417,10.825,10.85,19694287,10.319345
"371",10.0167,10.1667,9.76667,9.76667,42457658,9.288999
"372",9.16667,9.49167,9.125,9.49167,75132463,9.027448
"373",9.3,9.3,9.125,9.21667,36444643,8.954581
"374",9.225,9.43333,9.225,9.35,29384647,9.084121
"375",9.33333,9.51667,9.29167,9.4,27044056,9.132698
"376",9.41667,9.63333,9.41667,9.53333,25131326,9.262237
"377",9.54167,9.65,9.44167,9.55,12775226,9.278433
"378",9.55,9.55833,9.36667,9.38333,13371238,9.116503
"379",9.40833,9.55,9.40833,9.45,14308859,9.181276
"380",9.45833,9.65,9.41667,9.56667,13207315,9.294629
"381",9.58333,9.64167,9.45833,9.49167,8375356,9.221761
"382",9.5,9.56667,9.375,9.50833,12601219,9.237948
"383",9.46667,9.60833,9.46667,9.54167,12243118,9.27034
"384",9.54167,9.54167,9.3,9.375,10692464,9.108409
"385",9.41667,9.48333,9.25833,9.39167,12260927,9.124604
"386",9.375,9.44167,9.25833,9.40833,22188154,9.140791
"387",9.43333,9.65,9.31667,9.625,30045071,9.351299
"388",9.61667,9.71667,9.54167,9.56667,23780605,9.294629
"389",9.54167,9.875,9.51667,9.80833,22308379,9.529417
"390",9.79167,9.79167,9.60833,9.625,17013512,9.351299
"391",9.56667,9.625,9.41667,9.425,15110432,9.156987
"392",9.34167,9.6,9.34167,9.575,11887090,9.302722
"393",9.53333,9.6,9.45833,9.45833,12273258,9.189369
"394",9.45833,9.58333,9.375,9.5,12003071,9.229855
"395",9.45833,9.55833,9.19167,9.30833,17116728,9.043634
"396",9.24167,9.275,9.08333,9.25,11128706,8.986963
"397",9.20833,9.40833,9.2,9.38333,10917598,9.116503
"398",9.375,9.40833,9.20833,9.33333,12576392,9.067924
"399",9.28333,9.375,9.20833,9.35,15629228,9.084121
"400",9.29167,9.34167,9.06667,9.08333,14374068,8.825034
"401",9.05833,9.05833,8.28333,8.34167,28621446,8.104464
"402",8.31667,8.33333,7.81667,8.15,30148667,7.918243
"403",8.08333,8.11667,7.95833,8.03333,12525510,7.804891
"404",8,8.45833,7.91667,8.30833,20605280,8.072071
"405",8.35833,8.4,8.225,8.26667,19165961,8.031596
"406",8.21667,8.28333,8.1,8.20833,17011078,7.974915
"407",8.15833,8.2,7.98333,7.99167,14227967,7.764416
"408",8.04167,8.08333,7.91667,8.05,12103277,7.821087
"409",8,8.26667,8,8.25,14504008,8.0154
"410",8.3,8.76667,8.3,8.58333,35825046,8.339252
"411",8.59167,8.875,8.59167,8.73333,26534027,8.484984
"412",8.73333,8.75833,8.58333,8.75,15045960,8.501182
"413",8.75,8.94167,8.70833,8.80833,21909245,8.557853
"414",8.83333,9.21667,8.8,8.96667,28706634,8.71169
"415",9.08333,9.15833,8.825,8.98333,19558772,8.727877
"416",9,9.01667,8.59167,8.59167,17085661,8.347354
"417",8.54167,8.54167,8.30833,8.40833,12586415,8.169228
"418",8.43333,8.69167,8.43333,8.55833,14329057,8.314961
"419",8.54167,8.79167,8.35,8.39167,21684464,8.153042
"420",8.41667,8.61667,8.40833,8.5,13737396,8.258291
"421",8.5,8.875,8.375,8.86667,24206293,8.614533
"422",8.88333,8.89167,8.66667,8.73333,14447695,8.484984
"423",8.73333,8.775,8.53333,8.59167,10619174,8.347354
"424",8.59167,8.94167,8.55833,8.81667,20577313,8.565957
"425",8.78333,9.33333,8.75833,9.3,38307845,9.035542
"426",9.45833,9.875,9.39167,9.54167,43967830,9.27034
"427",9.45833,9.61667,9.29167,9.5,30028310,9.229855
"428",9.44167,9.56667,9.35,9.50833,35034589,9.237948
"429",9.475,9.48333,9.15833,9.225,26449948,8.962675
"430",9.18333,9.28333,8.66667,8.75,42597228,8.501182
"431",7.875,7.875,7.875,7.875,10497480,7.651064
"432",7.31667,7.58333,7.19167,7.54167,110497218,7.327212
"433",7.41667,7.6,7.34167,7.55,42184441,7.335306
"434",7.54167,7.70833,7.45,7.65833,38005032,7.440555
"435",7.65,7.65,7.50833,7.55,24722292,7.335306
"436",7.5,7.56667,7.43333,7.53333,16921936,7.319109
"437",7.53333,7.6,7.48333,7.5,17251537,7.286727
"438",7.46667,7.54167,7.39167,7.525,22451454,7.311016
